thread,action,start,end
2,updateVehicle,1684248879081,1684248879439
2,addVehicle,1684248879439,1684248879821
2,updateVehicle,1684248879821,1684248880174
2,updateVehicle,1684248880174,1684248880518
2,updateVehicle,1684248880518,1684248880852
2,updateVehicle,1684248880852,1684248881188
2,updateVehicle,1684248881188,1684248881560
2,updateVehicle,1684248881560,1684248881915
2,updateVehicle,1684248881915,1684248882252
2,updateVehicle,1684248882252,1684248882632
2,addVehicle,1684248882632,1684248882988
2,updateVehicle,1684248882988,1684248883344
2,updateVehicle,1684248883344,1684248883665
2,addVehicle,1684248883665,1684248884018
2,updateVehicle,1684248884018,1684248884388
2,updateVehicle,1684248884388,1684248884725
2,updateVehicle,1684248884726,1684248885208
2,updateVehicle,1684248885209,1684248885639
2,updateVehicle,1684248885639,1684248886029
2,updateVehicle,1684248886029,1684248886452
2,addVehicle,1684248886452,1684248886863
2,updateVehicle,1684248886863,1684248887274
2,updateVehicle,1684248887274,1684248887609
2,updateVehicle,1684248887609,1684248887945
2,updateVehicle,1684248887945,1684248888282
2,updateVehicle,1684248888282,1684248888676
2,updateVehicle,1684248888676,1684248889024
2,updateVehicle,1684248889024,1684248889365
2,addVehicle,1684248889365,1684248889757
2,updateVehicle,1684248889758,1684248890217
2,updateVehicle,1684248890217,1684248890616
2,updateVehicle,1684248890617,1684248891039
2,updateVehicle,1684248891039,1684248891391
2,updateVehicle,1684248891391,1684248891732
2,updateVehicle,1684248891732,1684248892278
2,updateVehicle,1684248892279,1684248892619
2,updateVehicle,1684248892619,1684248892935
2,addVehicle,1684248892935,1684248893277
2,updateVehicle,1684248893277,1684248893611
2,addVehicle,1684248893611,1684248893922
2,updateVehicle,1684248893922,1684248894367
2,updateVehicle,1684248894367,1684248894714
2,updateVehicle,1684248894714,1684248895062
2,addVehicle,1684248895063,1684248895419
2,updateVehicle,1684248895419,1684248895821
2,updateVehicle,1684248895821,1684248896223
2,updateVehicle,1684248896223,1684248896519
2,updateVehicle,1684248896519,1684248896849
2,updateVehicle,1684248896849,1684248897190
2,updateVehicle,1684248897190,1684248897603
2,updateVehicle,1684248897603,1684248897954
2,updateVehicle,1684248897954,1684248898359
2,updateVehicle,1684248898359,1684248898718
2,addVehicle,1684248898718,1684248899042
2,updateVehicle,1684248899042,1684248899354
2,updateVehicle,1684248899354,1684248899724
2,updateVehicle,1684248899724,1684248900050
2,updateVehicle,1684248900050,1684248900398
2,updateVehicle,1684248900399,1684248900732
2,updateVehicle,1684248900732,1684248901165
2,updateVehicle,1684248901165,1684248901534
2,addVehicle,1684248901534,1684248901868
2,updateVehicle,1684248901868,1684248902214
2,updateVehicle,1684248902214,1684248902599
2,addVehicle,1684248902599,1684248902975
2,updateVehicle,1684248902975,1684248903355
2,updateVehicle,1684248903355,1684248903647
2,updateVehicle,1684248903647,1684248903965
2,updateVehicle,1684248903965,1684248904317
2,updateVehicle,1684248904317,1684248904683
2,updateVehicle,1684248904683,1684248905083
2,updateVehicle,1684248905083,1684248905408
2,updateVehicle,1684248905408,1684248905725
2,updateVehicle,1684248905725,1684248906132
2,updateVehicle,1684248906132,1684248906584
2,addVehicle,1684248906584,1684248907000
2,updateVehicle,1684248907000,1684248907489
2,updateVehicle,1684248907489,1684248907849
2,updateVehicle,1684248907849,1684248908204
2,updateVehicle,1684248908204,1684248908576
2,updateVehicle,1684248908576,1684248908952
2,updateVehicle,1684248908952,1684248909422
2,updateVehicle,1684248909422,1684248909799
2,updateVehicle,1684248909799,1684248910179
2,updateVehicle,1684248910180,1684248910624
2,updateVehicle,1684248910624,1684248910984
2,addVehicle,1684248910984,1684248911359
2,updateVehicle,1684248911359,1684248911684
2,updateVehicle,1684248911684,1684248912069
2,addVehicle,1684248912069,1684248912602
2,updateVehicle,1684248912602,1684248912977
2,updateVehicle,1684248912977,1684248913373
2,updateVehicle,1684248913374,1684248913702
2,updateVehicle,1684248913702,1684248914008
2,updateVehicle,1684248914008,1684248914358
2,updateVehicle,1684248914358,1684248914671
2,addVehicle,1684248914671,1684248915021
2,updateVehicle,1684248915021,1684248915389
2,updateVehicle,1684248915389,1684248915760
2,updateVehicle,1684248915760,1684248916088
2,updateVehicle,1684248916088,1684248916492
2,updateVehicle,1684248916492,1684248916832
2,updateVehicle,1684248916832,1684248917207
2,updateVehicle,1684248917207,1684248917515
2,updateVehicle,1684248917515,1684248917870
2,updateVehicle,1684248917870,1684248918253
2,updateVehicle,1684248918254,1684248918654
2,addVehicle,1684248918654,1684248919051
2,updateVehicle,1684248919051,1684248919451
2,updateVehicle,1684248919451,1684248919794
2,updateVehicle,1684248919794,1684248920221
2,updateVehicle,1684248920222,1684248920569
2,updateVehicle,1684248920569,1684248920865
2,updateVehicle,1684248920865,1684248921191
2,addVehicle,1684248921191,1684248921566
2,updateVehicle,1684248921566,1684248921941
2,updateVehicle,1684248921942,1684248922330
2,updateVehicle,1684248922330,1684248922687
2,addVehicle,1684248922687,1684248922995
2,updateVehicle,1684248922995,1684248923341
2,updateVehicle,1684248923342,1684248923673
2,updateVehicle,1684248923673,1684248924042
2,addVehicle,1684248924042,1684248924383
2,updateVehicle,1684248924383,1684248924734
2,updateVehicle,1684248924734,1684248925119
2,updateVehicle,1684248925119,1684248925505
2,addVehicle,1684248925505,1684248925823
2,updateVehicle,1684248925823,1684248926164
2,updateVehicle,1684248926164,1684248926507
2,updateVehicle,1684248926507,1684248926847
2,updateVehicle,1684248926847,1684248927191
2,updateVehicle,1684248927191,1684248927610
2,updateVehicle,1684248927611,1684248927927
2,updateVehicle,1684248927927,1684248928339
2,updateVehicle,1684248928339,1684248928671
2,updateVehicle,1684248928671,1684248928963
2,updateVehicle,1684248928963,1684248929388
2,addVehicle,1684248929388,1684248929746
2,updateVehicle,1684248929746,1684248930066
2,updateVehicle,1684248930066,1684248930400
2,updateVehicle,1684248930400,1684248930807
2,updateVehicle,1684248930807,1684248931154
2,addVehicle,1684248931154,1684248931514
2,updateVehicle,1684248931514,1684248931911
2,updateVehicle,1684248931912,1684248932227
2,addVehicle,1684248932227,1684248932554
2,updateVehicle,1684248932554,1684248932916
2,updateVehicle,1684248932917,1684248933241
2,updateVehicle,1684248933241,1684248933589
2,updateVehicle,1684248933589,1684248933912
2,updateVehicle,1684248933912,1684248934244
2,updateVehicle,1684248934244,1684248934556
2,addVehicle,1684248934556,1684248934942
2,updateVehicle,1684248934942,1684248935282
2,updateVehicle,1684248935282,1684248935656
2,updateVehicle,1684248935656,1684248935992
2,updateVehicle,1684248935993,1684248936352
2,updateVehicle,1684248936352,1684248936699
2,updateVehicle,1684248936699,1684248937071
2,addVehicle,1684248937071,1684248937424
2,updateVehicle,1684248937424,1684248937746
2,updateVehicle,1684248937746,1684248938143
2,updateVehicle,1684248938143,1684248938470
2,updateVehicle,1684248938471,1684248938802
2,updateVehicle,1684248938803,1684248939177
2,addVehicle,1684248939177,1684248939582
2,updateVehicle,1684248939582,1684248939997
2,updateVehicle,1684248939997,1684248940342
2,updateVehicle,1684248940342,1684248940739
2,updateVehicle,1684248940739,1684248941072
2,addVehicle,1684248941072,1684248941442
2,updateVehicle,1684248941442,1684248941827
2,updateVehicle,1684248941827,1684248942151
2,updateVehicle,1684248942151,1684248942486
2,addVehicle,1684248942487,1684248942857
2,updateVehicle,1684248942857,1684248943225
2,addVehicle,1684248943225,1684248943620
2,updateVehicle,1684248943620,1684248943966
2,updateVehicle,1684248943966,1684248944292
2,updateVehicle,1684248944292,1684248944636
2,updateVehicle,1684248944636,1684248944984
2,updateVehicle,1684248944984,1684248945344
2,updateVehicle,1684248945344,1684248945663
2,addVehicle,1684248945663,1684248946026
2,updateVehicle,1684248946026,1684248946350
2,updateVehicle,1684248946350,1684248946693
2,updateVehicle,1684248946693,1684248947087
2,updateVehicle,1684248947088,1684248947420
2,updateVehicle,1684248947420,1684248947763
2,updateVehicle,1684248947763,1684248948080
2,updateVehicle,1684248948080,1684248948400
2,updateVehicle,1684248948400,1684248948772
2,addVehicle,1684248948772,1684248949117
2,updateVehicle,1684248949117,1684248949432
2,updateVehicle,1684248949432,1684248949756
2,updateVehicle,1684248949756,1684248950110
2,updateVehicle,1684248950110,1684248950460
2,updateVehicle,1684248950460,1684248950831
2,updateVehicle,1684248950831,1684248951186
2,addVehicle,1684248951186,1684248951557
2,updateVehicle,1684248951557,1684248951875
2,updateVehicle,1684248951875,1684248952237
2,updateVehicle,1684248952237,1684248952713
2,updateVehicle,1684248952713,1684248953229
2,addVehicle,1684248953229,1684248953579
2,updateVehicle,1684248953579,1684248953910
2,updateVehicle,1684248953910,1684248954275
2,updateVehicle,1684248954275,1684248954651
2,updateVehicle,1684248954651,1684248955067
2,updateVehicle,1684248955067,1684248955414
2,updateVehicle,1684248955414,1684248955782
2,updateVehicle,1684248955782,1684248956083
2,updateVehicle,1684248956083,1684248956459
2,updateVehicle,1684248956459,1684248956810
2,addVehicle,1684248956810,1684248957234
2,updateVehicle,1684248957235,1684248957550
2,updateVehicle,1684248957550,1684248957892
2,updateVehicle,1684248957892,1684248958276
2,updateVehicle,1684248958276,1684248958647
2,updateVehicle,1684248958647,1684248959020
2,updateVehicle,1684248959020,1684248959329
2,updateVehicle,1684248959329,1684248959642
2,addVehicle,1684248959642,1684248960068
2,updateVehicle,1684248960068,1684248960482
2,updateVehicle,1684248960482,1684248960811
2,updateVehicle,1684248960811,1684248961128
2,updateVehicle,1684248961128,1684248961487
2,updateVehicle,1684248961487,1684248961856
2,updateVehicle,1684248961857,1684248962204
2,addVehicle,1684248962204,1684248962550
2,updateVehicle,1684248962550,1684248962992
2,updateVehicle,1684248962992,1684248963298
2,updateVehicle,1684248963298,1684248963631
2,updateVehicle,1684248963631,1684248964034
2,updateVehicle,1684248964034,1684248964334
2,updateVehicle,1684248964334,1684248964716
2,updateVehicle,1684248964716,1684248965015
2,addVehicle,1684248965015,1684248965384
2,updateVehicle,1684248965384,1684248965819
2,updateVehicle,1684248965819,1684248966152
2,updateVehicle,1684248966152,1684248966523
2,updateVehicle,1684248966523,1684248966958
2,updateVehicle,1684248966958,1684248967308
2,updateVehicle,1684248967308,1684248967686
2,updateVehicle,1684248967686,1684248968054
2,updateVehicle,1684248968054,1684248968393
2,updateVehicle,1684248968393,1684248968721
2,addVehicle,1684248968721,1684248969089
2,updateVehicle,1684248969089,1684248969567
2,updateVehicle,1684248969567,1684248969901
2,updateVehicle,1684248969901,1684248970231
2,updateVehicle,1684248970232,1684248970553
2,updateVehicle,1684248970553,1684248970886
2,updateVehicle,1684248970886,1684248971239
2,updateVehicle,1684248971240,1684248971657
2,updateVehicle,1684248971658,1684248972001
2,updateVehicle,1684248972001,1684248972347
2,addVehicle,1684248972347,1684248972690
2,updateVehicle,1684248972690,1684248973014
2,updateVehicle,1684248973014,1684248973384
2,updateVehicle,1684248973384,1684248973725
2,addVehicle,1684248973725,1684248974118
2,updateVehicle,1684248974118,1684248974469
2,addVehicle,1684248974469,1684248974848
2,updateVehicle,1684248974848,1684248975263
2,updateVehicle,1684248975263,1684248975555
2,updateVehicle,1684248975555,1684248975908
2,updateVehicle,1684248975908,1684248976210
2,addVehicle,1684248976210,1684248976619
2,updateVehicle,1684248976619,1684248976969
2,updateVehicle,1684248976969,1684248977307
2,updateVehicle,1684248977307,1684248977642
2,updateVehicle,1684248977642,1684248977998
2,updateVehicle,1684248977998,1684248978372
2,updateVehicle,1684248978372,1684248978766
2,updateVehicle,1684248978767,1684248979113
2,updateVehicle,1684248979113,1684248979446
2,updateVehicle,1684248979446,1684248979795
2,addVehicle,1684248979795,1684248980144
2,updateVehicle,1684248980144,1684248980510
2,addVehicle,1684248980510,1684248980857
2,updateVehicle,1684248980857,1684248981222
2,addVehicle,1684248981222,1684248981596
2,updateVehicle,1684248981596,1684248981932
2,updateVehicle,1684248981932,1684248982310
2,updateVehicle,1684248982310,1684248982637
2,updateVehicle,1684248982637,1684248982971
2,updateVehicle,1684248982971,1684248983338
2,updateVehicle,1684248983338,1684248983717
2,updateVehicle,1684248983717,1684248984065
2,addVehicle,1684248984065,1684248984401
2,updateVehicle,1684248984401,1684248984903
2,updateVehicle,1684248984903,1684248985351
2,updateVehicle,1684248985351,1684248985751
2,updateVehicle,1684248985751,1684248986157
2,updateVehicle,1684248986157,1684248986465
2,updateVehicle,1684248986465,1684248986793
2,addVehicle,1684248986793,1684248987176
2,updateVehicle,1684248987176,1684248987607
2,updateVehicle,1684248987607,1684248987922
2,updateVehicle,1684248987922,1684248988247
2,updateVehicle,1684248988247,1684248988626
2,updateVehicle,1684248988626,1684248988970
2,updateVehicle,1684248988971,1684248989340
2,updateVehicle,1684248989340,1684248989692
2,addVehicle,1684248989692,1684248990053
2,updateVehicle,1684248990053,1684248990379
2,updateVehicle,1684248990379,1684248990742
2,addVehicle,1684248990743,1684248991087
2,updateVehicle,1684248991087,1684248991460
2,updateVehicle,1684248991460,1684248991795
2,updateVehicle,1684248991795,1684248992121
2,updateVehicle,1684248992121,1684248992453
2,updateVehicle,1684248992453,1684248992787
2,updateVehicle,1684248992787,1684248993145
2,updateVehicle,1684248993145,1684248993558
2,addVehicle,1684248993558,1684248993896
2,updateVehicle,1684248993896,1684248994240
2,updateVehicle,1684248994241,1684248994637
2,updateVehicle,1684248994637,1684248994938
2,updateVehicle,1684248994938,1684248995342
2,updateVehicle,1684248995342,1684248995651
2,addVehicle,1684248995651,1684248995992
2,updateVehicle,1684248995992,1684248996351
2,updateVehicle,1684248996351,1684248996680
2,updateVehicle,1684248996680,1684248997065
2,updateVehicle,1684248997065,1684248997438
2,addVehicle,1684248997438,1684248997797
2,updateVehicle,1684248997797,1684248998395
2,updateVehicle,1684248998395,1684248998718
2,updateVehicle,1684248998718,1684248999090
2,updateVehicle,1684248999090,1684248999430
2,addVehicle,1684248999430,1684248999814
2,updateVehicle,1684248999814,1684249000150
2,updateVehicle,1684249000150,1684249000506
2,updateVehicle,1684249000506,1684249000874
2,updateVehicle,1684249000874,1684249001208
2,updateVehicle,1684249001209,1684249001561
2,updateVehicle,1684249001561,1684249001941
2,updateVehicle,1684249001941,1684249002302
2,updateVehicle,1684249002302,1684249002672
2,updateVehicle,1684249002672,1684249003011
2,updateVehicle,1684249003011,1684249003344
2,addVehicle,1684249003344,1684249003708
2,updateVehicle,1684249003708,1684249004066
2,updateVehicle,1684249004066,1684249004436
2,addVehicle,1684249004436,1684249004786
2,updateVehicle,1684249004786,1684249005113
2,updateVehicle,1684249005113,1684249005440
2,updateVehicle,1684249005440,1684249005807
2,updateVehicle,1684249005808,1684249006143
2,updateVehicle,1684249006143,1684249006518
2,updateVehicle,1684249006519,1684249006847
2,addVehicle,1684249006847,1684249007282
2,updateVehicle,1684249007282,1684249007611
2,updateVehicle,1684249007611,1684249007977
2,updateVehicle,1684249007977,1684249008315
2,updateVehicle,1684249008315,1684249008703
2,addVehicle,1684249008703,1684249009053
2,updateVehicle,1684249009053,1684249009404
2,updateVehicle,1684249009405,1684249009769
2,updateVehicle,1684249009769,1684249010161
2,updateVehicle,1684249010161,1684249010479
2,updateVehicle,1684249010479,1684249010855
2,updateVehicle,1684249010855,1684249011208
2,updateVehicle,1684249011208,1684249011550
